,Product_Code,Date,Order_Demand
986188,Product_0200,2016-07-04,50
881737,Product_0639,2016-07-04,1
986191,Product_0123,2016-07-04,100
986179,Product_2076,2016-07-04,50
883954,Product_1969,2016-07-04,100
1048328,Product_1017,2016-07-04,100
945991,Product_1458,2016-07-04,1000
1031756,Product_1504,2016-07-04,250
1043193,Product_0325,2016-07-04,4
898318,Product_0337,2016-07-04,5
988895,Product_1388,2016-07-04,1000
1041701,Product_0025,2016-07-04,1500
945915,Product_1248,2016-07-04,10000
1023588,Product_1865,2016-07-04,2
1043188,Product_1887,2016-07-04,100
873560,Product_1248,2016-07-04,5000
1031630,Product_0901,2016-07-04,50
1023196,Product_0276,2016-07-04,20
858438,Product_0943,2016-07-04,1000
1001629,Product_1874,2016-07-04,1
940785,Product_2082,2016-07-04,400
861845,Product_0033,2016-07-04,500
873624,Product_1198,2016-07-04,20000
1001628,Product_0821,2016-07-04,2
887605,Product_1286,2016-07-04,20000
869342,Product_1455,2016-07-04,2500
1043201,Product_1181,2016-07-04,2
1036173,Product_1222,2016-07-04,200
937981,Product_1661,2016-07-04,12
1048329,Product_1886,2016-07-04,100
901470,Product_2115,2016-07-04,50
1013833,Product_1163,2016-07-04,20000
967406,Product_1356,2016-07-04,1000
898320,Product_1794,2016-07-04,1
1031614,Product_1295,2016-07-04,1000
980669,Product_0984,2016-07-04,300
1031755,Product_1266,2016-07-04,1000
980670,Product_0984,2016-07-04,0
898319,Product_1645,2016-07-04,2
988896,Product_1541,2016-07-04,500
967354,Product_1991,2016-07-04,100
887606,Product_1555,2016-07-04,1000
988897,Product_1388,2016-07-04,0
988898,Product_1541,2016-07-04,0
867032,Product_0928,2016-07-04,1000
884023,Product_1262,2016-07-04,4000
964662,Product_1378,2016-07-04,5000
874553,Product_1268,2016-07-04,2000
964663,Product_1382,2016-07-04,1000
964664,Product_1453,2016-07-04,5000
964665,Product_1456,2016-07-04,1000
894322,Product_1295,2016-07-04,10000
1037788,Product_0609,2016-07-04,1
985934,Product_0287,2016-07-04,20
985935,Product_2057,2016-07-04,1
989130,Product_1431,2016-07-04,18000
981977,Product_1886,2016-07-04,100
869707,Product_1394,2016-07-04,3000
956328,Product_1134,2016-07-04,2000
1024495,Product_1419,2016-07-04,500
964661,Product_1294,2016-07-04,1000
981976,Product_0412,2016-07-04,3
981974,Product_0206,2016-07-04,50
904304,Product_1507,2016-07-04,5000
869683,Product_1403,2016-07-04,100000
1031988,Product_0652,2016-07-04,20
869682,Product_1298,2016-07-04,1000
894097,Product_1499,2016-07-04,200
1039644,Product_1797,2016-07-04,10
981973,Product_0200,2016-07-04,200
917436,Product_1392,2016-07-04,500
880730,Product_1294,2016-07-04,10000
880731,Product_1377,2016-07-04,15000
1017614,Product_2010,2016-07-04,100
1020699,Product_1213,2016-07-04,500
917437,Product_1305,2016-07-04,100
981975,Product_0365,2016-07-04,4
869777,Product_0608,2016-07-04,10
874554,Product_1272,2016-07-04,1000
1028442,Product_1477,2016-07-04,100
919046,Product_0654,2016-07-04,20
907287,Product_1263,2016-07-04,2000
1043874,Product_0594,2016-07-04,30
907295,Product_1263,2016-07-04,500000
974577,Product_0250,2016-07-04,140
932266,Product_1713,2016-07-04,1
932265,Product_1713,2016-07-04,9
974580,Product_0285,2016-07-04,70
974581,Product_0290,2016-07-04,4
949947,Product_0963,2016-07-04,100
949946,Product_0961,2016-07-04,100
904822,Product_0495,2016-07-04,2
996535,Product_1986,2016-07-04,100
904302,Product_1190,2016-07-04,2500
904303,Product_1190,2016-07-04,500
939780,Product_1410,2016-07-04,15000
912792,Product_1382,2016-07-04,10000
985930,Product_0200,2016-07-04,10
944181,Product_1554,2016-07-04,2000
1008509,Product_2038,2016-07-04,1
939781,Product_1513,2016-07-04,10000
941377,Product_1224,2016-07-04,1000
904766,Product_0458,2016-07-04,57
874555,Product_1268,2016-07-04,1000
874557,Product_1274,2016-07-04,1000
991575,Product_2169,2016-07-04,5
991574,Product_2165,2016-07-04,2
996534,Product_0940,2016-07-04,200
904767,Product_0463,2016-07-04,160
929920,Product_1688,2016-07-04,10
917438,Product_1432,2016-07-04,1000
865589,Product_0064,2016-07-04,10000
992305,Product_0225,2016-07-04,8
926992,Product_1254,2016-07-04,200
926993,Product_1257,2016-07-04,200
926994,Product_1258,2016-07-04,200
926995,Product_1371,2016-07-04,300
926996,Product_1388,2016-07-04,500
926997,Product_1470,2016-07-04,300
926998,Product_1517,2016-07-04,200
884026,Product_1512,2016-07-04,1300
884025,Product_1430,2016-07-04,1500
881883,Product_0608,2016-07-04,8
1041624,Product_1853,2016-07-04,1
986126,Product_1499,2016-07-04,300
1041625,Product_1875,2016-07-04,1
986127,Product_1499,2016-07-04,700
981776,Product_0200,2016-07-04,100
1020410,Product_0176,2016-07-04,200
1020409,Product_0174,2016-07-04,200
873557,Product_1359,2016-07-04,50000
1030223,Product_1025,2016-07-04,3
1036042,Product_2082,2016-07-04,20
1046851,Product_1580,2016-07-04,600
992257,Product_1834,2016-07-04,2
1030222,Product_1016,2016-07-04,300
1036043,Product_2082,2016-07-04,10
884024,Product_1315,2016-07-04,10000
1030786,Product_0450,2016-07-04,2
912928,Product_0179,2016-07-04,300
891434,Product_1359,2016-07-04,200000
982114,Product_0936,2016-07-04,2500
1012617,Product_0705,2016-07-04,50
1037935,Product_1883,2016-07-04,50
1037934,Product_1882,2016-07-04,1
865590,Product_0071,2016-07-04,10000
865591,Product_0089,2016-07-04,3000
917439,Product_1382,2016-07-04,20000
1008388,Product_0590,2016-07-04,360
894096,Product_1391,2016-07-04,200
863760,Product_1217,2016-07-04,20000
974733,Product_0322,2016-07-04,5
917440,Product_1453,2016-07-04,15000
981915,Product_0453,2016-07-04,2
918824,Product_1689,2016-07-04,3
1020555,Product_1924,2016-07-04,1
1020554,Product_0268,2016-07-04,1
1030543,Product_1880,2016-07-04,300
918823,Product_1680,2016-07-04,5
982054,Product_1891,2016-07-04,16
1037715,Product_1371,2016-07-04,600
1024160,Product_1512,2016-07-04,200
1006462,Product_1787,2016-07-04,2500
992317,Product_2081,2016-07-04,2
992322,Product_0120,2016-07-04,10
1011498,Product_1791,2016-07-04,1000
1030389,Product_0406,2016-07-04,100
1024450,Product_0322,2016-07-04,2
959370,Product_1472,2016-07-04,300
861727,Product_1356,2016-07-04,2000
861726,Product_1342,2016-07-04,6000
941578,Product_0613,2016-07-04,5
1012531,Product_0361,2016-07-04,1
1012530,Product_0183,2016-07-04,6
961346,Product_0018,2016-07-04,1000
981785,Product_0337,2016-07-04,2
1018710,Product_0645,2016-07-04,5
898323,Product_2169,2016-07-04,2
900129,Product_0133,2016-07-04,10
996188,Product_1733,2016-07-04,1500
898999,Product_2111,2016-07-04,900
1029597,Product_1554,2016-07-04,5000
973888,Product_0620,2016-07-04,1
937325,Product_1770,2016-07-04,1
937324,Product_1758,2016-07-04,5
981207,Product_0936,2016-07-04,5000
1042290,Product_0393,2016-07-04,1
1007487,Product_0361,2016-07-04,3
899117,Product_1054,2016-07-04,5
973887,Product_0613,2016-07-04,1
960427,Product_1222,2016-07-04,300
988448,Product_0547,2016-07-04,20
1037428,Product_0608,2016-07-04,6
940954,Product_0805,2016-07-04,3
982225,Product_1424,2016-07-04,500
982224,Product_1421,2016-07-04,400
973465,Product_0753,2016-07-04,10
973464,Product_0751,2016-07-04,10
982223,Product_1420,2016-07-04,600
959920,Product_0407,2016-07-04,500
898948,Product_0131,2016-07-04,30
928959,Product_1383,2016-07-04,1000
928960,Product_1387,2016-07-04,1000
959901,Product_0018,2016-07-04,4000
874083,Product_0942,2016-07-04,1000
940952,Product_0693,2016-07-04,2
940953,Product_0803,2016-07-04,1
1031078,Product_1455,2016-07-04,2000
982226,Product_1420,2016-07-04,0
1013389,Product_1391,2016-07-04,500
1022054,Product_2039,2016-07-04,1
936659,Product_1266,2016-07-04,10000
867792,Product_1264,2016-07-04,1000
936660,Product_1312,2016-07-04,1000
936662,Product_1500,2016-07-04,500
1007675,Product_0822,2016-07-04,1
1007674,Product_0821,2016-07-04,1
1007673,Product_0621,2016-07-04,1
1007672,Product_0614,2016-07-04,1
1032050,Product_1675,2016-07-04,11
973241,Product_1569,2016-07-04,100
875770,Product_1274,2016-07-04,100000
885318,Product_2014,2016-07-04,100
885319,Product_1274,2016-07-04,31000
1042200,Product_0214,2016-07-04,100
866720,Product_0613,2016-07-04,8
1005690,Product_1378,2016-07-04,1300
1005689,Product_1278,2016-07-04,2000
959786,Product_1561,2016-07-04,2000
885323,Product_1546,2016-07-04,500
900128,Product_0131,2016-07-04,10
885322,Product_1359,2016-07-04,20000
893085,Product_1248,2016-07-04,110000
866604,Product_1361,2016-07-04,50000
1022225,Product_0301,2016-07-04,1
893084,Product_1246,2016-07-04,1000
1038623,Product_0365,2016-07-04,1
1038624,Product_1881,2016-07-04,1
885320,Product_1546,2016-07-04,200
1007150,Product_0031,2016-07-04,2000
928958,Product_1209,2016-07-04,1000
1007149,Product_0020,2016-07-04,1000
922098,Product_1869,2016-07-04,1
1042383,Product_2152,2016-07-04,1
988378,Product_2075,2016-07-04,96
908513,Product_1997,2016-07-04,3000
922097,Product_1926,2016-07-04,1
1021763,Product_0308,2016-07-04,8
883378,Product_1526,2016-07-04,1000
996110,Product_1157,2016-07-04,20000
965473,Product_1274,2016-07-04,11000
899363,Product_1427,2016-07-04,1000
965474,Product_1350,2016-07-04,13000
960081,Product_0789,2016-07-04,10
965475,Product_1451,2016-07-04,63000
965479,Product_0073,2016-07-04,1000
960082,Product_0732,2016-07-04,20
916600,Product_2027,2016-07-04,600
987229,Product_2053,2016-07-04,20
987228,Product_0349,2016-07-04,20
950504,Product_1375,2016-07-04,10000
928545,Product_1985,2016-07-04,300
987227,Product_0123,2016-07-04,200
981439,Product_0352,2016-07-04,2
987226,Product_0122,2016-07-04,100
1021626,Product_1677,2016-07-04,3
903759,Product_1794,2016-07-04,1
965481,Product_1350,2016-07-04,3000
991715,Product_0946,2016-07-04,1
991716,Product_1822,2016-07-04,10
950534,Product_1015,2016-07-04,100
1021625,Product_1678,2016-07-04,4
981438,Product_2054,2016-07-04,40
981437,Product_0287,2016-07-04,100
857559,Product_1158,2016-07-04,20000
991769,Product_0643,2016-07-04,2
1019992,Product_0651,2016-07-04,1
862458,Product_1394,2016-07-04,5000
862457,Product_1393,2016-07-04,20000
922127,Product_0943,2016-07-04,2000
886065,Product_0083,2016-07-04,50000
886106,Product_1452,2016-07-04,10000
982228,Product_1424,2016-07-04,0
995939,Product_0642,2016-07-04,25
1007053,Product_1559,2016-07-04,350
981342,Product_0191,2016-07-04,96
982227,Product_1421,2016-07-04,0
862454,Product_1374,2016-07-04,10000
936658,Product_1212,2016-07-04,500
883561,Product_1526,2016-07-04,60000
987065,Product_0211,2016-07-04,100
955083,Product_1350,2016-07-04,23000
987069,Product_1017,2016-07-04,200
862464,Product_1246,2016-07-04,5000
862463,Product_1342,2016-07-04,10000
862462,Product_1394,2016-07-04,3000
862461,Product_1466,2016-07-04,3000
987064,Product_0202,2016-07-04,150
862460,Product_1264,2016-07-04,10000
955067,Product_1350,2016-07-04,36000
987068,Product_0232,2016-07-04,1
987067,Product_0228,2016-07-04,200
1019474,Product_1857,2016-07-04,1
987066,Product_0226,2016-07-04,50
862459,Product_1246,2016-07-04,6000
960594,Product_0214,2016-07-04,96
1042160,Product_1520,2016-07-04,2000
960603,Product_0286,2016-07-04,20
997989,Product_1391,2016-07-04,500
941794,Product_0572,2016-07-04,10
941793,Product_0570,2016-07-04,70
997954,Product_0034,2016-07-04,200
886793,Product_1653,2016-07-04,500
988667,Product_1004,2016-07-04,2000
930385,Product_1760,2016-07-04,1
909077,Product_1250,2016-07-04,100
980959,Product_0206,2016-07-04,100
882442,Product_1452,2016-07-04,5000
882443,Product_1456,2016-07-04,10000
909078,Product_1316,2016-07-04,800
1029265,Product_1659,2016-07-04,3
980980,Product_0123,2016-07-04,20
863234,Product_1853,2016-07-04,2
858256,Product_2046,2016-07-04,10000
900839,Product_2055,2016-07-04,3
972890,Product_0978,2016-07-04,50
937813,Product_1380,2016-07-04,1000
996829,Product_0368,2016-07-04,1000
863199,Product_1162,2016-07-04,40000
863200,Product_1162,2016-07-04,30000
997991,Product_1213,2016-07-04,400
858222,Product_0639,2016-07-04,100
886648,Product_0620,2016-07-04,4
863225,Product_1355,2016-07-04,1000
858252,Product_2043,2016-07-04,30000
858255,Product_1286,2016-07-04,5000
1043075,Product_1242,2016-07-04,20000
998147,Product_1587,2016-07-04,1000
998148,Product_1740,2016-07-04,1000
998150,Product_1739,2016-07-04,1000
951318,Product_1382,2016-07-04,15000
951319,Product_1554,2016-07-04,9000
1011811,Product_0172,2016-07-04,3
1038001,Product_1194,2016-07-04,100
1007983,Product_0748,2016-07-04,1
1011810,Product_0412,2016-07-04,3
951317,Product_1378,2016-07-04,10000
1007984,Product_0798,2016-07-04,1
942033,Product_1023,2016-07-04,200
972359,Product_1984,2016-07-04,500
972358,Product_0052,2016-07-04,25
876088,Product_0631,2016-07-04,5
972352,Product_2012,2016-07-04,100
941961,Product_1369,2016-07-04,2000
981027,Product_0533,2016-07-04,3
883953,Product_1966,2016-07-04,300
972711,Product_1424,2016-07-04,200
972710,Product_1304,2016-07-04,200
866271,Product_1294,2016-07-04,20000
1029256,Product_1674,2016-07-04,8
1031451,Product_2037,2016-07-04,5
904059,Product_0614,2016-07-04,150
930384,Product_1754,2016-07-04,3
930383,Product_0704,2016-07-04,5
922188,Product_1463,2016-07-04,2700
909064,Product_1154,2016-07-04,4000
941137,Product_1825,2016-07-04,20000
1030824,Product_0482,2016-07-04,10
992056,Product_0325,2016-07-04,2
898322,Product_2165,2016-07-04,6
900838,Product_2055,2016-07-04,47
903925,Product_2138,2016-07-04,676
914246,Product_1453,2016-07-04,10000
955296,Product_0064,2016-07-04,25000
1012755,Product_1379,2016-07-04,500
1020277,Product_1137,2016-07-04,50
900012,Product_2113,2016-07-04,10
914244,Product_1377,2016-07-04,20000
921725,Product_1452,2016-07-04,4000
900013,Product_2115,2016-07-04,10
866501,Product_1470,2016-07-04,7700
900014,Product_2132,2016-07-04,100
988070,Product_1478,2016-07-04,1000
1020184,Product_0196,2016-07-04,13
974086,Product_1401,2016-07-04,300
921728,Product_1295,2016-07-04,2000
885317,Product_1495,2016-07-04,750
885316,Product_1359,2016-07-04,67000
960604,Product_0340,2016-07-04,4
885315,Product_1274,2016-07-04,8000
1005663,Product_1270,2016-07-04,1000
1020278,Product_1142,2016-07-04,50
975859,Product_0841,2016-07-04,10
975871,Product_2075,2016-07-04,1
975872,Product_2076,2016-07-04,1
1047494,Product_0800,2016-07-04,2
900041,Product_1807,2016-07-04,6
1007803,Product_1493,2016-07-04,50
921727,Product_1458,2016-07-04,4000
921724,Product_1377,2016-07-04,3000
914247,Product_1493,2016-07-04,2000
921723,Product_1294,2016-07-04,3000
960764,Product_1719,2016-07-04,6
960770,Product_1356,2016-07-04,20000
885023,Product_1839,2016-07-04,20000
1031374,Product_1463,2016-07-04,500
1047417,Product_2037,2016-07-04,2
931622,Product_0639,2016-07-04,9
948838,Product_0018,2016-07-04,500
931623,Product_1376,2016-07-04,2000
1031375,Product_1512,2016-07-04,500
1001999,Product_1187,2016-07-04,150
884941,Product_2015,2016-07-04,7000
1001998,Product_1403,2016-07-04,2000
931624,Product_1429,2016-07-04,1000
903924,Product_2138,2016-07-04,3324
991976,Product_0486,2016-07-04,10
949022,Product_1512,2016-07-04,5000
986568,Product_0120,2016-07-04,50
858037,Product_0020,2016-07-04,5000
858038,Product_0033,2016-07-04,5000
866458,Product_0038,2016-07-04,7000
988059,Product_0123,2016-07-04,50
893661,Product_1359,2016-07-04,1000
974151,Product_0066,2016-07-04,275000
900785,Product_1724,2016-07-04,27
1022575,Product_1118,2016-07-04,1
1022576,Product_1017,2016-07-04,50
1012754,Product_1296,2016-07-04,500
1012753,Product_1201,2016-07-04,200
937626,Product_0019,2016-07-04,300
921541,Product_0654,2016-07-04,200
1036442,Product_0025,2016-07-04,300
893687,Product_1359,2016-07-04,19000
1000575,Product_0711,2016-07-04,1
860098,Product_1571,2016-07-04,5000
1001063,Product_0930,2016-07-04,0
970777,Product_1241,2016-07-04,1000
942270,Product_0790,2016-07-04,10
977666,Product_1503,2016-07-04,2000
977665,Product_1461,2016-07-04,2000
942269,Product_0779,2016-07-04,10
942268,Product_0757,2016-07-04,25
942267,Product_0755,2016-07-04,50
879876,Product_1378,2016-07-04,1000
860983,Product_1378,2016-07-04,3000
942266,Product_0729,2016-07-04,25
942265,Product_0713,2016-07-04,10
970773,Product_0684,2016-07-04,500
939501,Product_1938,2016-07-04,10
902557,Product_0985,2016-07-04,96800
902558,Product_0985,2016-07-04,99800
953957,Product_1581,2016-07-04,10000
860981,Product_1287,2016-07-04,10000
865234,Product_0012,2016-07-04,2000
897270,Product_0981,2016-07-04,100
1017080,Product_0322,2016-07-04,1
879529,Product_1377,2016-07-04,1000
897269,Product_0976,2016-07-04,50
896876,Product_2057,2016-07-04,20
1016955,Product_1643,2016-07-04,100
952305,Product_1025,2016-07-04,5
902240,Product_1461,2016-07-04,1000
939198,Product_1350,2016-07-04,350000
864644,Product_1263,2016-07-04,60000
993866,Product_0643,2016-07-04,1
939197,Product_1274,2016-07-04,27000
990094,Product_1518,2016-07-04,300
888450,Product_1282,2016-07-04,10000
942285,Product_1239,2016-07-04,1000
1003814,Product_1988,2016-07-04,1000
957266,Product_0016,2016-07-04,2000
990472,Product_1264,2016-07-04,1000
902556,Product_0643,2016-07-04,85
1039928,Product_1410,2016-07-04,400
1016954,Product_1513,2016-07-04,100
1041216,Product_0546,2016-07-04,30
983348,Product_1539,2016-07-04,0
970247,Product_1542,2016-07-04,1000
914615,Product_1290,2016-07-04,25000
983347,Product_1470,2016-07-04,0
983346,Product_1539,2016-07-04,2450
983345,Product_1470,2016-07-04,20000
879527,Product_1286,2016-07-04,1000
1017098,Product_1675,2016-07-04,20
1025353,Product_1749,2016-07-04,2
932880,Product_1286,2016-07-04,10000
876847,Product_0031,2016-07-04,4000
1034003,Product_0770,2016-07-04,25
888213,Product_1023,2016-07-04,2000
984267,Product_0634,2016-07-04,20
968274,Product_1774,2016-07-04,1
890025,Product_1987,2016-07-04,800
984268,Product_0636,2016-07-04,400
968273,Product_0306,2016-07-04,2
920190,Product_1826,2016-07-04,500
1010875,Product_1982,2016-07-04,200
963278,Product_1016,2016-07-04,1000
896766,Product_0209,2016-07-04,50
871507,Product_1455,2016-07-04,500
1015433,Product_1878,2016-07-04,100
919861,Product_0009,2016-07-04,100
1015434,Product_1879,2016-07-04,100
970034,Product_1359,2016-07-04,100000
968184,Product_0471,2016-07-04,2
902786,Product_0249,2016-07-04,90
968183,Product_0445,2016-07-04,8
968182,Product_0150,2016-07-04,4
871506,Product_1452,2016-07-04,500
925280,Product_1710,2016-07-04,10
902239,Product_1299,2016-07-04,10000
1034002,Product_0726,2016-07-04,25
1009886,Product_0620,2016-07-04,2
957267,Product_0018,2016-07-04,2000
1045915,Product_1518,2016-07-04,100
876980,Product_1372,2016-07-04,200
876979,Product_1250,2016-07-04,1000
911699,Product_1383,2016-07-04,200
878102,Product_1242,2016-07-04,1000
876978,Product_1410,2016-07-04,200
876977,Product_1360,2016-07-04,13000
1045916,Product_1312,2016-07-04,400
979512,Product_1424,2016-07-04,2300
1045917,Product_1391,2016-07-04,300
1040628,Product_0412,2016-07-04,1
979511,Product_1421,2016-07-04,900
1045918,Product_1399,2016-07-04,2000
979510,Product_0422,2016-07-04,400
